Normal_char_score,Normal_char_hit_count,Normal_char_max_score,Normal_word_score,Normal_word_hit_count,Normal_word_max_score,SQL_Injection_char_score,SQL_Injection_char_hit_count,SQL_Injection_char_max_score,SQL_Injection_word_score,SQL_Injection_word_hit_count,SQL_Injection_word_max_score,Cross_Site_Scripting_char_score,Cross_Site_Scripting_char_hit_count,Cross_Site_Scripting_char_max_score,Cross_Site_Scripting_word_score,Cross_Site_Scripting_word_hit_count,Cross_Site_Scripting_word_max_score,PortScan_char_score,PortScan_char_hit_count,PortScan_char_max_score,PortScan_word_score,PortScan_word_hit_count,PortScan_word_max_score,Normal_total,SQL_Injection_total,Cross_Site_Scripting_total,PortScan_total,top_class_score,second_class_score,score_margin,sqli_minus_xss,xss_minus_sqli,portscan_minus_max_web
0.9771407500907602,20,0.06499492166964707,1.4358122705775171,16,0.25920242370187657,0.0,0,0.0,0.08040215038599988,1,0.08040215038599988,1.7245408346411317,38,0.06860019613368083,0.9913464893765254,13,0.11112206369688223,0.05874081774699975,2,0.029564637093166785,0.8337129632964723,18,0.07958239977008104,2.412953020668277,0.08040215038599988,2.715887324017657,0.8924537810434721,2.715887324017657,2.412953020668277,0.3029343033493799,-2.635485173631657,2.635485173631657,-1.823433542974185
0.022903475156861964,1,0.022903475156861964,0.5043055484989475,3,0.2773724531836147,0.023220141167826613,1,0.023220141167826613,0.0,0,0.0,0.15629143264987802,3,0.06661086976988373,0.5466397460375021,3,0.19397304046406946,0.0,0,0.0,0.3115051185142025,2,0.17681131937386194,0.5272090236558095,0.023220141167826613,0.7029311786873801,0.3115051185142025,0.7029311786873801,0.5272090236558095,0.17572215503157063,-0.6797110375195534,0.6797110375195534,-0.3914260601731776
2.8985341665701263,79,0.10869309362786711,3.830949036185542,65,0.2214751488542108,5.728645330022148,223,0.10869309362786711,3.8375266908967567,61,0.26074765669144206,0.06398088885769276,2,0.038459800617291144,0.5834104297249286,8,0.08943092831312931,0.017217777598650466,1,0.017217777598650466,0.6266413284645738,20,0.05277548562780344,6.729483202755668,9.566172020918904,0.6473913185826214,0.6438591060632243,9.566172020918904,6.729483202755668,2.8366888181632355,8.918780702336282,-8.918780702336282,-8.922312914855679
2.9971131921365433,98,0.05440185362366096,4.201807193287723,70,0.20496720481967418,7.145018908484449,252,0.06520774614797735,7.098272193384591,107,0.20496720481967418,0.02838566384018143,1,0.02838566384018143,0.29108441143763086,5,0.07175445867250782,0.2937106417864495,13,0.022798289273647892,1.0947019822894524,24,0.09243016991770188,7.198920385424266,14.24329110186904,0.3194700752778123,1.3884126240759018,14.24329110186904,7.198920385424266,7.044370716444774,13.923821026591229,-13.923821026591229,-12.85487847779314
1.0221312209550637,20,0.06798748147173735,1.5140341557368528,16,0.27704694085011705,0.0,0,0.0,0.14820082460548722,2,0.08593735152659013,1.803943831771296,38,0.0717587535115726,1.059594691599641,13,0.11877214482987176,0.0614454199746177,2,0.03092588105278087,0.8911090518738128,18,0.08506116604515526,2.5361653766919163,0.14820082460548722,2.863538523370937,0.9525544718484306,2.863538523370937,2.5361653766919163,0.3273731466790206,-2.71533769876545,2.71533769876545,-1.9109840515225063
0.0,0,0.0,0.6682816946387946,4,0.28352364694834303,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6682816946387946,0.0,0.0,0.0,0.6682816946387946,0.0,0.6682816946387946,0.0,0.0,0.0
0.0,0,0.0,0.7321362591063261,4,0.28256652762833845,0.0,0,0.0,0.36711175805357393,3,0.12247989219491766,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.7321362591063261,0.36711175805357393,0.0,0.0,0.7321362591063261,0.36711175805357393,0.36502450105275214,0.36711175805357393,-0.36711175805357393,-0.36711175805357393
0.0,0,0.0,0.7047829583077762,4,0.3020427492290797,0.1262108541268981,3,0.06170209254562134,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.7047829583077762,0.1262108541268981,0.0,0.0,0.7047829583077762,0.1262108541268981,0.578572104180878,0.1262108541268981,-0.1262108541268981,-0.1262108541268981
4.142343376697666,105,0.05381730143767546,4.144642048134737,65,0.1658348192522137,7.296753395304275,245,0.06130377990204146,4.438126280361345,67,0.1658348192522137,0.0,0,0.0,0.6966333134186513,8,0.10396229085877533,0.04559295766748579,2,0.02459232472342491,0.9195138240616001,19,0.17581038417360553,8.286985424832404,11.73487967566562,0.6966333134186513,0.9651067817290859,11.73487967566562,8.286985424832404,3.447894250833217,11.03824636224697,-11.03824636224697,-10.769772893936535
0.0,0,0.0,0.6939807587408994,6,0.24466874800695906,0.02773222980974554,1,0.02773222980974554,0.0,0,0.0,0.0,0,0.0,0.06758755629608355,1,0.06758755629608355,0.049462052653894695,2,0.02493569335901738,0.2188868757419526,3,0.10708061840867342,0.6939807587408994,0.02773222980974554,0.06758755629608355,0.2683489283958473,0.6939807587408994,0.2683489283958473,0.4256318303450521,-0.039855326486338015,0.039855326486338015,0.20076137209976375
